"" "" "" "" "" "" "" "" "" "" "y"
"1" 0.168683177093044 0.532000036444515 0.839134983485565 0.0518101218622178 0.890123087912798 0.0949936779215932 0.483575128950179 0.833506098249927 0.912424173671752 0.0964771087747067 10.2389459991641
"2" 0.473739573499188 0.889449429465458 0.891696044476703 0.116956887533888 0.719634968554601 0.281249380204827 0.782358038472012 0.032158293062821 0.223533436423168 0.757837091805413 14.076895464957
"3" 0.443070128792897 0.564371105516329 0.445667313877493 0.567502985941246 0.0711617250926793 0.779883744195104 0.951211082050577 0.650137302232906 0.52065254887566 0.238079372560605 12.4819954228261
"4" 0.121615996351466 0.934808182762936 0.176279010483995 0.27648980752565 0.812012976035476 0.698393546743318 0.00837387726642191 0.785281012533233 0.339330142829567 0.80691199330613 13.1348344882895
"5" 0.947437013033777 0.505888112355024 0.952091857092455 0.802561093587428 0.788157248403877 0.696069128112867 0.645426166011021 0.807933974079788 0.384990048827603 0.20106713892892 24.8216469304591
"6" 0.144398061092943 0.680481631075963 0.708531010663137 0.394926585955545 0.313121136277914 0.0546450132969767 0.306684639304876 0.230817078612745 0.246512090554461 0.76845528697595 9.64904157140677
"7" 0.108284774934873 0.603817583993077 0.522410404402763 0.967130575561896 0.730789378518239 0.648853055434301 0.439590047579259 0.858437510672957 0.686824408592656 0.629145967541263 14.5901962072502
"8" 0.735153238754719 0.267324218992144 0.887157147983089 0.0472675752826035 0.777213020948693 0.165001323912293 0.039253436261788 0.444672132842243 0.471155775943771 0.646206961711869 13.0983749615763
"9" 0.666176233440638 0.659856798592955 0.829821876715869 0.581718761008233 0.975104007637128 0.944236392620951 0.947215548250824 0.305133241927251 0.659962492994964 0.0305117703974247 23.0728381006255
"10" 0.092201252002269 0.995357632404193 0.465588091639802 0.0550732309930027 0.347366976318881 0.649187639821321 0.615339339943603 0.619504775851965 0.348481343127787 0.266432792879641 5.61179719599275
"11" 0.803642143495381 0.191094301408157 0.348923474317417 0.0548227957915515 0.151124026859179 0.641359904548153 0.10812174808234 0.519866038812324 0.814751352416351 0.61729700001888 6.83886663167712
"12" 0.683821503771469 0.146685458021238 0.713848743122071 0.661793479463086 0.305403878446668 0.346953484462574 0.811817469773814 0.36588236852549 0.867119147209451 0.0601548647973686 13.2569243166945
"13" 0.744032004382461 0.00290725403465331 0.10799775342457 0.275470768101513 0.575435522012413 0.504100241232663 0.778402575524524 0.110613408032805 0.376121810171753 0.549993162974715 9.37925606247262
"14" 0.653759975451976 0.919440731639042 0.565006199060008 0.823212112067267 0.28485278529115 0.123637243406847 0.681884155608714 0.158991527510807 0.300481846556067 0.0384936991613358 19.5876189066697
"15" 0.445820158114657 0.272292717127129 0.388841368723661 0.236353904008865 0.109851312590763 0.567500779638067 0.418911766493693 0.870026664575562 0.718478695722297 0.325090761762112 8.00461551837737
"16" 0.139941181056201 0.268391279270872 0.720670141745359 0.554035519948229 0.367092326283455 0.033373856684193 0.394829703494906 0.0194332853425294 0.630131947807968 0.98703863308765 10.320402067267
"17" 0.566858723526821 0.825577365932986 0.975133849075064 0.0242670611478388 0.674571715528145 0.129348355112597 0.922570262569934 0.381739312084392 0.391703248955309 0.894842127570882 20.8749962907336
"18" 0.533908880781382 0.195452596759424 0.484919094014913 0.925695362268016 0.23669943981804 0.691390272928402 0.67098489892669 0.204427663004026 0.248787741875276 0.381457204231992 13.494101600201
"19" 0.741882512811571 0.0068570498842746 0.716986054554582 0.299198724795133 0.129561048699543 0.920476840343326 0.33892497071065 0.787650370504707 0.230760984588414 0.547246986534446 6.78605282596033
"20" 0.767646654509008 0.0788004018831998 0.489255196647719 0.906145686283708 0.311200340511277 0.762190474430099 0.18786496296525 0.417070709401742 0.111146097071469 0.180569105548784 13.353088949532
"21" 0.0432913124095649 0.887399020371959 0.502263781614602 0.467738262144849 0.483332102652639 0.846039426978678 0.920125337783247 0.474084025714546 0.931030230829492 0.512792104156688 8.67547240252042
"22" 0.987633657874539 0.841158375144005 0.348047772655264 0.186049023177475 0.699398936470971 0.263071143999696 0.673574971966445 0.435085907345638 0.85055759199895 0.667873269179836 9.82591708915802
"23" 0.986927818739787 0.695383188547567 0.238882525358349 0.946860309457406 0.86465447768569 0.916493040276691 0.944165994878858 0.718232003971934 0.891845172736794 0.248549829935655 23.7419620834629
"24" 0.250874516088516 0.499330072198063 0.902145227883011 0.604402204742655 0.309823390794918 0.808716765604913 0.416941095842049 0.0906107109040022 0.612352241994813 0.398391213268042 14.7433957931081
"25" 0.297400269191712 0.82190686231479 0.845209745690227 0.142430845182389 0.784482395974919 0.581107964040712 0.218286581337452 0.262674194062129 0.481439446797594 0.984047505771741 14.7202434359213
"26" 0.648607691982761 0.111824879422784 0.57761646178551 0.361935104476288 0.440913311671466 0.251792176859453 0.096538151614368 0.830471590161324 0.759090025210753 0.99557004426606 7.21053982147133
"27" 0.948367667384446 0.18589974148199 0.281168197980151 0.276169028133154 0.199464128119871 0.827123554423451 0.269104294478893 0.11078097531572 0.373446647310629 0.409462564624846 9.96947106449613
"28" 0.404771139845252 0.570124136283994 0.587628124281764 0.695315063232556 0.79661019728519 0.732918200315908 0.212456487352028 0.899009994696826 0.425142491003498 0.609172211028636 16.422177139622
"29" 0.852030800888315 0.267773633357137 0.460391971515492 0.719028525054455 0.0161389468703419 0.570074668386951 0.544140456710011 0.839623688720167 0.883873000508174 0.900281890062615 13.3115488256929
"30" 0.95035363920033 0.113571526482701 0.840661550406367 0.447643028805032 0.468996186507866 0.647905458696187 0.653894962975755 0.0860991266090423 0.471514949109405 0.598152928054333 14.3716717127093
"31" 0.915025614434853 0.385832140222192 0.0365071236155927 0.406772733898833 0.574106144951656 0.0594295982737094 0.146682057529688 0.118730284506455 0.77414958178997 0.811560682253912 20.964425709907
"32" 0.990391370374709 0.0463470665272325 0.0399766082409769 0.262129680020735 0.119332188041881 0.473921373020858 0.487631558673456 0.785166235174984 0.5037507484667 0.888431217521429 10.3281241845685
"33" 0.252423290861771 0.660124467452988 0.396039441693574 0.197973252739757 0.556856964947656 0.841314991936088 0.608512320555747 0.636329782893881 0.906633582897484 0.383946317480877 13.3435871890591
"34" 0.0552963961381465 0.460446215933189 0.803592951968312 0.696120460983366 0.168422723654658 0.897871148074046 0.28345944499597 0.92772684386 0.0147463115863502 0.960915692150593 12.6401371821887
