"" "" "" "" "" "y"
"1" 0.2655086631421 0.267508207354695 0.658877609064803 0.814251750474796 0.858687452971935 15.230969518899
"2" 0.37212389963679 0.218645284883678 0.185069964500144 0.928777225781232 0.034438761183992 13.6750706894488
"3" 0.572853363351896 0.516796836396679 0.954378136899322 0.147481045220047 0.970997145865113 17.2923302786963
"4" 0.908207789994776 0.268950592027977 0.897848492022604 0.749821664998308 0.745110136223957 21.3432111501337
"5" 0.201681931037456 0.181168327340856 0.943697054404765 0.975657349685207 0.273255241801962 17.1971600809731
"6" 0.898389684967697 0.518576137488708 0.72369075124152 0.974792463472113 0.677106101531535 25.6707905274015
"7" 0.944675268605351 0.562782935798168 0.370357065927237 0.350625570164993 0.347947468049824 14.1600442456112
"8" 0.660797792486846 0.129156854469329 0.781017540255561 0.393949056975543 0.947020521620288 12.6536300901467
"9" 0.62911404389888 0.256367604015395 0.011149508645758 0.950951009057462 0.338623774936423 21.9944081411664
"10" 0.0617862704675645 0.717935275984928 0.940308712190017 0.106648319633678 0.0317132039926946 5.37732066221843
"11" 0.205974574899301 0.961409936426207 0.993749226210639 0.934760116506368 0.35358579759486 19.2903641047033
"12" 0.176556752528995 0.100140846567228 0.3574057451915 0.346162099856883 0.387123587774113 5.42316386484789
"13" 0.687022846657783 0.763222689507529 0.747635063482448 0.53306060587056 0.356947160093114 17.3453161870243
"14" 0.384103718213737 0.947966354666278 0.792909023817629 0.538794299354777 0.959968606010079 21.0537759611694
"15" 0.769841419998556 0.818634688388556 0.705859006382525 0.714717949740589 0.383738204836845 18.6845053733135
"16" 0.497699242085218 0.308292330708355 0.475825038738549 0.405790500110015 0.546337621053681 11.668620173482
"17" 0.717618508264422 0.649579460499808 0.494654526002705 0.152788141276687 0.925323475850746 15.676207870891
"18" 0.991906094830483 0.953355451114476 0.308052448788658 0.340232761343941 0.916859527118504 10.797130039565
"19" 0.380035179434344 0.953732650028542 0.695012246258557 0.62665484752506 0.24273299286142 16.9556029571173
"20" 0.777445221319795 0.339979203417897 0.822793305618688 0.0573726783040911 0.717090838821605 14.815007840751
"21" 0.934705231105909 0.262474110117182 0.434717640746385 0.851667639799416 0.348946035839617 16.5760175122511
"22" 0.212142521282658 0.165453933179379 0.514732652809471 0.212645345833153 0.5542833507061 6.29333776463463
"23" 0.651673766085878 0.322168056620285 0.663010967662558 0.539462027838454 0.74297241307795 14.8838756099299
"24" 0.125555095961317 0.510125206550583 0.143166586523876 0.136487586190924 0.819698318606243 10.216578220878
"25" 0.267220668727532 0.923968471353874 0.344487393740565 0.324865140486509 0.869657265022397 15.0348377481725
"26" 0.386114092543721 0.510959698352963 0.405763582326472 0.621076293755323 0.0358651343267411 10.6919087197591
"27" 0.0133903331588954 0.257621260825545 0.0853110058233142 0.255982248578221 0.220024403417483 7.06342852709442
"28" 0.382387957070023 0.0464608869515359 0.932571928249672 0.634875798830763 0.3669732096605 13.6640554046814
"29" 0.86969084572047 0.41785625834018 0.838384066708386 0.485672106966376 0.305696442024782 18.44998681034
"30" 0.34034899668768 0.854001502273604 0.879433296155185 0.938176916679367 0.727830457501113 23.9577753082681
"31" 0.482080115471035 0.347230677725747 0.935712467646226 0.857501537073404 0.699728766223416 19.6979982989375
"32" 0.599565825425088 0.131442320533097 0.0724606334697455 0.370883537689224 0.910060926806182 15.5347869383491
"33" 0.493541307048872 0.374486864544451 0.378759440500289 0.314201829954982 0.845602609682828 13.2288438630138
"34" 0.186217601411045 0.631420228397474 0.537864922778681 0.828534359810874 0.778544640168548 15.3654659373631
"35" 0.827373318606988 0.390078933676705 0.105050138663501 0.451841513160616 0.400843428215012 19.7734729733238
"36" 0.668466738192365 0.689627848798409 0.801687705563381 0.315878412220627 0.576804658863693 17.0185342271787
"37" 0.79423986072652 0.689413412474096 0.739641745807603 0.0978085375390947 0.0763594461604953 12.700393275644
"38" 0.107943625887856 0.554900623159483 0.052149013383314 0.0649005365557969 0.872974850703031 12.1776920943464
"39" 0.723710946040228 0.429624407785013 0.482169573195279 0.689457366475835 0.956285735592246 20.5716688335384
"40" 0.411274429643527 0.452720062807202 0.920517840655521 0.668050603941083 0.505531079834327 17.9593378671686
"41" 0.820946294115856 0.306443258887157 0.0415284289047122 0.90454664779827 0.924366363789886 24.5587385457075
"42" 0.647060193819925 0.578353944001719 0.293991799000651 0.301693270448595 0.134513532742858 14.1229323297814
"43" 0.78293276228942 0.910370304249227 0.500850487267599 0.932808704674244 0.238737003179267 18.883402076564
"44" 0.553036311641335 0.142604082124308 0.609748935094103 0.201983017381281 0.489962622057647 7.18150072649213
"45" 0.529719580197707 0.415047625312582 0.264249049592763 0.792378755984828 0.474060096777976 19.0949298607164
"46" 0.789356231689453 0.210925750667229 0.423098609549925 0.224630508804694 0.434994159033522 9.4690642241485
"47" 0.023331202333793 0.428750370861962 0.366563616320491 0.0307565710972995 0.0392489600926638 0.473829810970494
"48" 0.477230065036565 0.132689975202084 0.942505322396755 0.862034041201696 0.644331015180796 18.2718158814176
"49" 0.7323137386702 0.460096445865929 0.123723565135151 0.685107505181804 0.715567200211808 19.7750803493926
"50" 0.692731556482613 0.942957059247419 0.0700326792430133 0.942074909573421 0.351666721282527 24.1322357269109
"51" 0.477619622135535 0.761973861604929 0.964317037956789 0.675853760447353 0.946556748822331 25.4002845336321
"52" 0.8612094768323 0.932909828843549 0.442510108230636 0.843120148405433 0.74310650723055 17.7782769519503
"53" 0.438097107224166 0.470678497571498 0.370272380299866 0.361894184956327 0.0507859203498811 9.12669266306063
"54" 0.244797277031466 0.603588067693636 0.170243580127135 0.392365885199979 0.98036478087306 15.0822732945541
"55" 0.0706790471449494 0.484989680582657 0.0541904293932021 0.567687397589907 0.217822452541441 13.365554039404
"56" 0.0994661601725966 0.10880631650798 0.657828069292009 0.0951521336100996 0.0361960020381957 1.22711567850372
"57" 0.31627170718275 0.247726832982153 0.578161916695535 0.193784071598202 0.2607038654387 3.46846074517529
"58" 0.518634263193235 0.498514530714601 0.987101763952523 0.588066393043846 0.720415785908699 22.2987074216108
"59" 0.662005076417699 0.372866708086804 0.603792401496321 0.751504168147221 0.247894181171432 15.4691743873789
"60" 0.406830187188461 0.934691370232031 0.0649499187711626 0.867238787235692 0.234915791545063 22.4222280539166
"61" 0.912875924259424 0.523986077867448 0.16210908186622 0.371795737184584 0.021011842880398 14.8679027969526
"62" 0.293603372760117 0.317144671687856 0.475397920468822 0.798814549576491 0.264620627742261 12.1845384873702
"63" 0.459065726259723 0.277966029476374 0.00193283474072814 0.0583143925759941 0.691801619483158 13.6071142418097
"64" 0.332394674187526 0.787540507735685 0.441459143068641 0.623435709392652 0.0346693911124021 13.2164923905915
"65" 0.65087046707049 0.702462512534112 0.260929737240076 0.356641406659037 0.0627861295361072 14.3264979835345
"66" 0.258016780717298 0.165027638664469 0.938413745490834 0.587927932385355 0.397706091869622 14.1422833797185
"67" 0.478545248275623 0.0644575387705117 0.715833283727989 0.913784642005339 0.490028424886987 13.2396939683591
"68" 0.766310670645908 0.754705621628091 0.163085478357971 0.199442182900384 0.631048747571185 16.9586687550761
"69" 0.0842469143681228 0.620410033036023 0.476188018452376 0.369083623867482 0.723404312273487 8.3280867653456
"70" 0.875321330036968 0.169576766667888 0.690256722969934 0.671408327762038 0.0767657924443483 13.2183188856045
"71" 0.339072937844321 0.0622140523046255 0.460895179538056 0.768144550733268 0.421446080552414 9.48730317234816
"72" 0.839440350187942 0.109029268613085 0.95514673832804 0.522248276043683 0.9737266858574 17.9193803385493
"73" 0.34668348915875 0.381716351723298 0.712540122447535 0.828075018012896 0.813805783400312 18.0976348953537
"74" 0.333774930797517 0.169310914585367 0.397147933254018 0.52709619468078 0.223767722956836 7.89982749257768
"75" 0.476351245073602 0.298652542056516 0.117720612091944 0.501754825003445 0.489742305828258 15.5594579214954
"76" 0.892198335845023 0.192209535045549 0.24011627305299 0.419973319862038 0.0113401929847896 11.7246181715853
"77" 0.864339470630512 0.257170021301135 0.863630566513166 0.362298283260316 0.258602296933532 14.5654777933169
"78" 0.389989543473348 0.181231822818518 0.435976401669905 0.123428910272196 0.454598771873862 7.81633571327335
"79" 0.777320698834956 0.477313709678128 0.497868051985279 0.298161529470235 0.740976688219234 13.9145340230562
"80" 0.960617997217923 0.770737042883411 0.691927672130987 0.276676489738747 0.990660011768341 14.5732941442891
"81" 0.434659484773874 0.0277871224097908 0.760313281789422 0.770225355634466 0.332204946083948 9.72136768363514
"82" 0.712514678714797 0.527310776989907 0.155401222640648 0.77818130212836 0.944791405461729 24.295804278589
"83" 0.399994368897751 0.880319068906829 0.849457093048841 0.143787280656397 0.961853419896215 19.2143157416586
"84" 0.325352151878178 0.373063371982425 0.946817819029093 0.515526150586084 0.899277499644086 19.0438932119048
"85" 0.757087148027495 0.0479591316543519 0.588419190375134 0.597240485483781 0.492715835105628 10.2188561713947
"86" 0.202692255144939 0.138628246728331 0.502250815276057 0.505843024002388 0.784935477888212 10.743488282996
"87" 0.711121222469956 0.321492120390758 0.189779917709529 0.386099633062258 0.803119047079235 16.2369799049631
"88" 0.121691921027377 0.154831611318514 0.00183685822412372 0.426098100841045 0.677767623681575 13.6737068223983
"89" 0.245488513959572 0.132228172151372 0.877578062238172 0.0117597347125411 0.581277578603476 7.26953458393394
"90" 0.14330437942408 0.221305927727371 0.134111337829381 0.919331770390272 0.330668087350205 13.7577886781714
"91" 0.239629415096715 0.226380796171725 0.0227412241511047 0.0794396931305528 0.00131465657614172 6.75919175226203
"92" 0.0589343772735447 0.13141653384082 0.939136706059799 0.507374254753813 0.0658019641414285 9.36802285884158
"93" 0.642288258532062 0.981563460314646 0.292948722839355 0.820171616971493 0.0859519173391163 20.0546902296524
"94" 0.876269212691113 0.327013726811856 0.164326574420556 0.5983954181429 0.0131097168195993 15.1007447053616
"95" 0.778914677444845 0.506939497077838 0.399102555820718 0.424153526080772 0.335745624266565 13.4689887722212
"96" 0.79730882588774 0.68144251476042 0.459575412096456 0.559310270706192 0.119264316512272 16.8979201385269
"97" 0.455274453619495 0.0991691031958908 0.434030848555267 0.789094472071156 0.593595445388928 11.5434512981258
"98" 0.410084082046524 0.118902558228001 0.517009826377034 0.167715257965028 0.0373126757331192 2.95925389989781
"99" 0.810870242770761 0.0504396595060825 0.846245752647519 0.970451730070636 0.00957179185934365 14.336182976985
"100" 0.604933290276676 0.929253919748589 0.0551642864011228 0.473503098357469 0.161596125923097 18.5475750703818
"101" 0.654723928077146 0.673712232848629 0.554177061188966 0.929743205895647 0.831898988224566 23.0038264752823
"102" 0.353197271935642 0.0948578554671258 0.688275237567723 0.900939270388335 0.766842754324898 16.1055845698955
"103" 0.270260145887733 0.492596120806411 0.658057553693652 0.750882187858224 0.272780316416174 13.9621790858429
"104" 0.99268406117335 0.461551840649918 0.663342725252733 0.676568772410974 0.188163298880681 18.6961112577301
"105" 0.633493264438584 0.375216530868784 0.472234202548862 0.648013445781544 0.225761834764853 14.2802432406693
"106" 0.213208135217428 0.991099219536409 0.969528166111559 0.0732468697242439 0.0619703675620258 10.4762682228631
"107" 0.129372348077595 0.176350713707507 0.402197062736377 0.423558418406174 0.0599002409726381 3.94590439357848
"108" 0.478118034312502 0.813435208518058 0.849552103783935 0.530824364162982 0.148155870381743 17.666610240364
"109" 0.924074469832703 0.0684466371312737 0.756644907407463 0.942704762332141 0.0729878859128803 15.0850389727473
"110" 0.59876096714288 0.40044974675402 0.532601219369099 0.71222455939278 0.042885891860351 14.4199219300988
"111" 0.976170694921166 0.141144325723872 0.874149660812691 0.724490575492382 0.522461272310466 17.015955820338
"112" 0.731792511884123 0.193309862399474 0.467115115607157 0.470128617715091 0.789231489412487 13.3010223198361
"113" 0.356726912083104 0.841351716779172 0.00812845537438989 0.120282255811617 0.69475334812887 17.2227551263832
"114" 0.431473690550774 0.719913988374174 0.72776700463146 0.783097670879215 0.06657604733482 16.0844667926152
"115" 0.148211560677737 0.267212083097547 0.716589478775859 0.438157397089526 0.0179577465169132 9.32630980840338
"116" 0.0130775754805654 0.495001644827425 0.187426371034235 0.431455979822204 0.442158423364162 8.25906580899467
"117" 0.715566066093743 0.0831138978246599 0.646067276829854 0.0274978789966553 0.157602083170786 3.04866329725356
"118" 0.103184235747904 0.353884240612388 0.541979279834777 0.146561842877418 0.718860115855932 4.44746926261018
"119" 0.446284348610789 0.969208805356175 0.335320759797469 0.422595157986507 0.703941832529381 17.8163193242454
"120" 0.640101045137271 0.624714189674705 0.637908723205328 0.767137174261734 0.885226304875687 21.7399771873518
"121" 0.991838620044291 0.664618249749765 0.829201063839719 0.0047664453741163 0.325261015212163 12.3611625349334
"122" 0.495593577856198 0.312489656498656 0.708975198445842 0.603595691500232 0.970881566638127 14.6524684740081
"123" 0.484349524369463 0.405689612729475 0.348550350870937 0.90557726053521 0.984820266254246 22.0117061460732
"124" 0.173442334868014 0.996077371528372 0.128327874932438 0.706661531934515 0.0391847176942974 16.9538370772291
"125" 0.754820944508538 0.855082356370986 0.38807848887518 0.2625371592585 0.893571288092062 17.0076248083241
"126" 0.453895489219576 0.953548396006227 0.92817754833959 0.851076219463721 0.82239915127866 24.9667907372973
"127" 0.511169783771038 0.812305092345923 0.804390771314502 0.333605515072122 0.724244692828506 19.1723065553028
"128" 0.207545113284141 0.782182115828618 0.758696807082742 0.578284267568961 0.288920137798414 13.2012272055274
"129" 0.228658142732456 0.267878128914163 0.957249888917431 0.432773130247369 0.501948604593053 12.611687872603
"130" 0.595711996313184 0.762151529546827 0.993913878686726 0.0515953230205923 0.428347001317888 18.7952152754907
"131" 0.57487219828181 0.986311589134857 0.606440994655713 0.729803287889808 0.610016016056761 19.1260970506999
"132" 0.0770643802825361 0.293605549028143 0.0293771654833108 0.548170414287597 0.926113174064085 14.7410027519599
"133" 0.0355405795853585 0.399351106956601 0.336445357883349 0.751221985556185 0.240123257739469 8.96238740567891
"134" 0.642795492196456 0.812131523853168 0.277658086735755 0.0507711647078395 0.271881833905354 12.8516415435086
"135" 0.928615199634805 0.0771516691893339 0.117197550134733 0.714966212399304 0.735003646463156 14.4143842997887
"136" 0.598092422354966 0.363696809858084 0.0432182590011507 0.297694456763566 0.751545873004943 16.5184519424485
"137" 0.560900748008862 0.442592467181385 0.370309785706922 0.28347720974125 0.930591920856386 15.5721507024984
"138" 0.526027723914012 0.156714132521302 0.33687830879353 0.829877127427608 0.462730274768546 14.1707608372225
"139" 0.985095223877579 0.582205270184204 0.173652553465217 0.0863953751977533 0.860691176727414 16.0579537985365
"140" 0.507641822332516 0.970162178855389 0.621773279504851 0.0426571189891547 0.312036419520155 12.8397661734679
"141" 0.682788078673184 0.98949983343482 0.397843627491966 0.348740808898583 0.208039013436064 10.8199117837648
"142" 0.601541217649356 0.176452036481351 0.955675768665969 0.542336010141298 0.920827467227355 17.1129514070331
"143" 0.238868677755818 0.542130424408242 0.653349443105981 0.609460863517597 0.0527368842158467 11.49864689356
"144" 0.258165926672518 0.384303892031312 0.328743716701865 0.271372098475695 0.411155431065708 7.76371632641624
"145" 0.729309623362496 0.676164050819352 0.197146713500842 0.205230931984261 0.456341215176508 16.1296880518939
"146" 0.452570831403136 0.26929377974011 0.115342324832454 0.38163214828819 0.415860247565433 10.9975023756822
"147" 0.175126768415794 0.469250942347571 0.995965478708968 0.47255811537616 0.670353451743722 16.3979028790484
"148" 0.746698269620538 0.171800082316622 0.379276725230739 0.835517949890345 0.756904080044478 14.5027047834654
"149" 0.104987640399486 0.36918946239166 0.561988092726097 0.121471496298909 0.911651314469054 6.74085603529085
"150" 0.864544949028641 0.725405272562057 0.732718017650768 0.675808124942705 0.819952085847035 20.898539209394
