"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "y"
"1" 0.28400175482966 0.187768460484222 0.0899519557133317 0.820412443485111 0.377638380043209 0.354079808108509 0.0354995254892856 0.826477585593238 0.342614099383354 0.0176866007968783 0.782610866939649 0.770081392955035 0.623886683955789 0.454954069340602 0.327941541559994 0.147276541916654 0.698677167063579 0.958101965719834 0.807347990339622 0.233276604907587 0.603299702750519 0.128265154547989 0.658478024415672 0.0694587416946888 0.341729471227154 0.200542936800048 0.940377884311602 0.265813410049304 0.482136351754889 0.126662511378527 0.0170079011004418 0.0647124934475869 0.811404374195263 0.676449860446155 0.0744194050785154 0.636560080107301 0.127587422030047 0.755907482933253 0.369837788399309 0.447312022559345 0.494658334879205 0.268015138804913 0.878730814438313 0.110153510468081 0.524554188596085 0.666626741411164 0.812511360272765 0.385770119028166 0.806968343211338 0.55964429397136 15.939696967874
"2" 0.748254963662475 0.504759023664519 0.140876298537478 0.364364749984816 0.810394644737244 0.373679022537544 0.355703649809584 0.839198794681579 0.668929560808465 0.196436846395954 0.620496645569801 0.690262528602034 0.405983056407422 0.863417719723657 0.225760134868324 0.284876009216532 0.454743328504264 0.314397097798064 0.640462175710127 0.976832054555416 0.421131083276123 0.127691523637623 0.041649432387203 0.417909235926345 0.463485140353441 0.64189984742552 0.996765569085255 0.547148201381788 0.980341021670029 0.693831057287753 0.548779432894662 0.676612401846796 0.824689137749374 0.888698633061722 0.905696894740686 0.788517845328897 0.206983422860503 0.88940601143986 0.2421594040934 0.259800537955016 0.936547990888357 0.101779840188101 0.523364878259599 0.555792235536501 0.456419484457001 0.667896137572825 0.9243405519519 0.666584132472053 0.403294577496126 0.754148340085521 19.7276108718328
"3" 0.612767340848222 0.0272868473548442 0.481771796941757 0.790820952737704 0.5815065279603 0.840217896504328 0.248872943455353 0.784609289374202 0.973850929643959 0.466353505849838 0.481452158419415 0.650477058952674 0.565091683994979 0.804133790079504 0.249395280843601 0.335218324558809 0.647121973102912 0.207538364920765 0.0688553806394339 0.402570063713938 0.542882797773927 0.777732335263863 0.664967388380319 0.848106579156592 0.840755221899599 0.672248425660655 0.232910005375743 0.0769987774547189 0.714786027790979 0.880094764521345 0.254125525709242 0.735371692571789 0.916008333908394 0.950150657678023 0.752297307364643 0.829741574125364 0.170596547657624 0.42212295322679 0.224705630214885 0.37990168412216 0.815400892402977 0.133624097332358 0.978399171261117 0.556989674922079 0.714772224193439 0.419519218383357 0.352853464893997 0.828075183322653 0.598804442910478 0.725772339152172 12.6006740267084
"4" 0.512801430653781 0.496297850972041 0.676956048002467 0.909833826590329 0.554845141014084 0.13424199144356 0.879180375020951 0.665766180492938 0.641042714007199 0.931221504462883 0.576061165891588 0.0746559631079435 0.153380945092067 0.243197067175061 0.640487988712266 0.743337389081717 0.613792828982696 0.851034968160093 0.788957099197432 0.546294460771605 0.11797712999396 0.42015036358498 0.939285764237866 0.875943712657318 0.871999887516722 0.799901459831744 0.14190117828548 0.133505874080583 0.603208001935855 0.968801858834922 0.253319016424939 0.111299667274579 0.723415146581829 0.916997173568234 0.135945535963401 0.66595266526565 0.625107257626951 0.651453121798113 0.907618167810142 0.0307994405739009 0.889331843471155 0.799352577188984 0.60694348346442 0.893579127965495 0.634877092204988 0.0852834426332265 0.477856132900342 0.613116961438209 0.684990372043103 0.952633992303163 20.2761919444582
"5" 0.874437238555402 0.947351710870862 0.985664874780923 0.238349352730438 0.25656011630781 0.540678615681827 0.317978880601004 0.534641167614609 0.686149506364018 0.775274147512391 0.538146760081872 0.902580661699176 0.830882470589131 0.426385458791628 0.659685737453401 0.407153603387997 0.266425836598501 0.0454916940070689 0.344247134635225 0.269734659930691 0.796991035807878 0.715901933144778 0.135412242962047 0.0131737457122654 0.166205814806744 0.35740018915385 0.0662970091216266 0.549123696284369 0.7565982141532 0.317698028404266 0.624762121355161 0.0466546178795397 0.910254459362477 0.905189966550097 0.519635959295556 0.0129431183449924 0.94730427628383 0.66557929222472 0.510774903232232 0.683428326854482 0.195680929580703 0.0149907262530178 0.3952202857472 0.298149133333936 0.70278891036287 0.822260761866346 0.545413132058457 0.16652936139144 0.238325080135837 0.176612787880003 13.7998626081676
"6" 0.0132819041609764 0.381182133918628 0.127168807433918 0.723215071484447 0.696543162921444 0.515245749149472 0.321120504522696 0.868262092815712 0.779479287564754 0.0550995725207031 0.698422920424491 0.132939633214846 0.209967002505437 0.915463173529133 0.366810106206685 0.597660140367225 0.927523339400068 0.972065642243251 0.651920466450974 0.284271316835657 0.63067016704008 0.153304110746831 0.883338296087459 0.899363896576688 0.262219887925312 0.244300747755915 0.732844528742135 0.967771175550297 0.0425824392586946 0.0453979892190546 0.0907453710678965 0.130910312291235 0.785772748989984 0.356232541147619 0.167466073529795 0.818728144979104 0.93250873638317 0.257677419111133 0.375702851684764 0.201177880400792 0.516382669797167 0.705405939836055 0.948578754672781 0.224358395440504 0.305468948790804 0.559662229847163 0.878387146862224 0.218491936801001 0.674416471738368 0.568345361854881 13.3450326888566
"7" 0.555495660053566 0.69821372628212 0.922500779852271 0.0035770449321717 0.124402312096208 0.930955319199711 0.847887946525589 0.513083346420899 0.419920344604179 0.056971489218995 0.0908959854859859 0.210826043738052 0.447849556338042 0.923361533787102 0.278651747619733 0.883033604826778 0.283454212127253 0.932011956814677 0.261298382654786 0.541394629050046 0.80545655102469 0.0882366294972599 0.369812614284456 0.0506527086254209 0.775961570907384 0.705118622398004 0.285429451148957 0.282188266981393 0.892577048158273 0.949943754589185 0.460815903032199 0.880956365261227 0.224662108579651 0.569793038535863 0.531748854089528 0.218796460190788 0.566635031951591 0.711720973486081 0.416061823721975 0.614077726146206 0.000613321783021092 0.487513917498291 0.468368006870151 0.632182508939877 0.173248251201585 0.0853583593852818 0.042332316050306 0.099181261844933 0.720800871262327 0.38056140509434 13.5985363934214
"8" 0.924096579663455 0.688765808474272 0.555134221212938 0.763899971963838 0.653425114229321 0.771494829794392 0.381270383950323 0.229753721505404 0.460893222130835 0.711999797029421 0.167463864898309 0.155160397989675 0.746938299853355 0.00885060173459351 0.737779674818739 0.334852131316438 0.838717619888484 0.972907153656706 0.884583396371454 0.518634027568623 0.764081269036978 0.205026938347146 0.575574919115752 0.822910785442218 0.435885393293574 0.00564237986691296 0.719488496426493 0.334845657460392 0.766692443983629 0.400208504637703 0.913422323064879 0.839725489495322 0.0255059150513262 0.115649770246819 0.00372351869009435 0.359867103630677 0.731244321679696 0.265933785587549 0.873967632185668 0.62373627605848 0.898842429509386 0.969114697538316 0.54842920601368 0.815735938260332 0.985711369896308 0.701958675403148 0.995355430291966 0.883134016068652 0.814417203189805 0.252597905695438 21.549573918263
"9" 0.535429883049801 0.477730676764622 0.572697894880548 0.285341114038602 0.701073644449934 0.712276884587482 0.275124322157353 0.939771392615512 0.121075234143063 0.760293171741068 0.708423809148371 0.0545086625497788 0.481351403519511 0.981318138539791 0.101266578305513 0.705647541210055 0.622670154087245 0.75916934129782 0.585658525815234 0.211687836796045 0.629416848998517 0.0211840928532183 0.591034769080579 0.639543716562912 0.532975129084662 0.209379292791709 0.0176694507244974 0.53944875462912 0.472288111690432 0.371284344932064 0.485198421170935 0.868142720079049 0.382444481598213 0.241869462188333 0.45271762041375 0.471964839380234 0.181892147054896 0.198082352755591 0.209710302762687 0.330336302751675 0.4406242093537 0.397278206422925 0.397329280385748 0.543672202853486 0.679165119770914 0.0655722781084478 0.771467542275786 0.905012157745659 0.950050935149193 0.221627965103835 13.6441950295285
"10" 0.227849250426516 0.273347614100203 0.89107434055768 0.340382555965334 0.0565329240635037 0.0783811616711318 0.917943502776325 0.0195120193529874 0.901250330498442 0.907786054769531 0.0317885812837631 0.71476643695496 0.343915860401466 0.410694156074896 0.606729483697563 0.692820942495018 0.712906650034711 0.777108888374642 0.997305911965668 0.356473056366667 0.367125480668619 0.595401492435485 0.589466631179675 0.475816403515637 0.0752108774613589 0.153867400949821 0.173205889528617 0.441802571061999 0.897595979273319 0.324154022848234 0.388692948035896 0.0333829261362553 0.920264228247106 0.143181366147473 0.718624319182709 0.408377485582605 0.443485652562231 0.936844465788454 0.789288652595133 0.153322849422693 0.25993362464942 0.671665953006595 0.0919638471677899 0.792762845288962 0.858679585391656 0.595948705682531 0.632620652904734 0.218357041478157 0.0925007269252092 0.414612038526684 9.87049300609252
